,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,avg_ndvi,avg_ndvi_lower,avg_ndvi_upper,avg_reanalysis,avg_reanalysis_lower,avg_reanalysis_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
64,2011-09-24,7.06699336299827,-4.59214783401943,19.87617042788574,6.808703769301244,7.366792020163693,0.339288843985437,0.339288843985437,0.339288843985437,-0.023969568846140633,-0.023969568846140633,-0.023969568846140633,0.0007188378439978162,0.0007188378439978162,0.0007188378439978162,-0.02325073100214282,-0.02325073100214282,-0.02325073100214282,0.3625395749875798,0.3625395749875798,0.3625395749875798,0.0,0.0,0.0,7.406282206983707
65,2011-10-01,7.051829095575821,-4.075088469997955,20.458237449926862,6.788793906583298,7.360202028876095,1.0043523741517906,1.0043523741517906,1.0043523741517906,-0.015514364050207861,-0.015514364050207861,-0.015514364050207861,0.004488206105710505,0.004488206105710505,0.004488206105710505,-0.011026157944497357,-0.011026157944497357,-0.011026157944497357,1.0153785320962878,1.0153785320962878,1.0153785320962878,0.0,0.0,0.0,8.056181469727612
66,2011-10-08,7.036664828153371,-3.352256776082968,21.28362271454511,6.771183538425224,7.350135216389241,1.8888142351726553,1.8888142351726553,1.8888142351726553,-0.022345113691664784,-0.022345113691664784,-0.022345113691664784,0.20929055001127458,0.20929055001127458,0.20929055001127458,0.1869454363196098,0.1869454363196098,0.1869454363196098,1.7018687988530454,1.7018687988530454,1.7018687988530454,0.0,0.0,0.0,8.925479063326026
67,2011-10-15,7.021500560730921,-3.0793140960459238,21.611633502639013,6.749239946285849,7.3429077084983145,2.6014927452246006,2.6014927452246006,2.6014927452246006,-0.0007478862153025617,-0.0007478862153025617,-0.0007478862153025617,-0.27716736906781864,-0.27716736906781864,-0.27716736906781864,-0.2779152552831212,-0.2779152552831212,-0.2779152552831212,2.879408000507722,2.879408000507722,2.879408000507722,0.0,0.0,0.0,9.622993305955521
68,2011-10-22,7.006336293308471,-1.677138280014112,22.407840055035162,6.730235850067587,7.336203927412424,3.302276958430105,3.302276958430105,3.302276958430105,-0.0023015311629022194,-0.0023015311629022194,-0.0023015311629022194,-0.703001281516239,-0.703001281516239,-0.703001281516239,-0.7053028126791413,-0.7053028126791413,-0.7053028126791413,4.0075797711092465,4.0075797711092465,4.0075797711092465,0.0,0.0,0.0,10.308613251738576
69,2011-10-29,6.991172025886022,-1.1705346780612138,22.729424281274095,6.7047112062046725,7.327752125332852,3.8389627331859772,3.8389627331859772,3.8389627331859772,-0.03361894407868515,-0.03361894407868515,-0.03361894407868515,-0.05781107533237834,-0.05781107533237834,-0.05781107533237834,-0.0914300194110635,-0.0914300194110635,-0.0914300194110635,3.9303927525970406,3.9303927525970406,3.9303927525970406,0.0,0.0,0.0,10.830134759072
70,2011-11-05,6.976007758463574,-3.7667066026053586,22.38583663829403,6.677627454571925,7.31830940756807,2.296249556869195,2.296249556869195,2.296249556869195,-0.025252244892652646,-0.025252244892652646,-0.025252244892652646,-0.11853978675303933,-0.11853978675303933,-0.11853978675303933,-0.143792031645692,-0.143792031645692,-0.143792031645692,2.4400415885148874,2.4400415885148874,2.4400415885148874,0.0,0.0,0.0,9.27225731533277
71,2011-11-12,6.960843491041124,-3.909028012387165,19.38103606283388,6.65212824087028,7.310867554834988,0.743681121774534,0.743681121774534,0.743681121774534,-0.001255781931886484,-0.001255781931886484,-0.001255781931886484,-0.33841960385206415,-0.33841960385206415,-0.33841960385206415,-0.3396753857839506,-0.3396753857839506,-0.3396753857839506,1.0833565075584846,1.0833565075584846,1.0833565075584846,0.0,0.0,0.0,7.704524612815658
72,2011-11-19,6.945679223618674,-3.324274149217663,20.355950491605363,6.629267461234384,7.302127270134398,1.8146571983877409,1.8146571983877409,1.8146571983877409,0.007734435963664649,0.007734435963664649,0.007734435963664649,-0.014358635276157935,-0.014358635276157935,-0.014358635276157935,-0.0066241993124932855,-0.0066241993124932855,-0.0066241993124932855,1.821281397700234,1.821281397700234,1.821281397700234,0.0,0.0,0.0,8.760336422006414
73,2011-11-26,6.930514956196223,-1.6132906753436396,23.30763306019725,6.606878490590071,7.294427127709687,4.342397208797799,4.342397208797799,4.342397208797799,-0.011552743147117253,-0.011552743147117253,-0.011552743147117253,-0.3572664453072376,-0.3572664453072376,-0.3572664453072376,-0.36881918845435485,-0.36881918845435485,-0.36881918845435485,4.711216397252153,4.711216397252153,4.711216397252153,0.0,0.0,0.0,11.272912164994022
74,2011-12-03,6.915350688773773,2.0331097795255975,26.62790239241956,6.583491268100937,7.291701116105538,6.957764887554725,6.957764887554725,6.957764887554725,-0.01462474708379513,-0.01462474708379513,-0.01462474708379513,-0.34323601884092514,-0.34323601884092514,-0.34323601884092514,-0.35786076592472027,-0.35786076592472027,-0.35786076592472027,7.3156256534794455,7.3156256534794455,7.3156256534794455,0.0,0.0,0.0,13.873115576328498
75,2011-12-10,6.900186421351325,1.1793828602227705,26.45095488472615,6.559369061957422,7.284192110644445,6.740720956074418,6.740720956074418,6.740720956074418,0.0026576186405288314,0.0026576186405288314,0.0026576186405288314,-0.17047330548973932,-0.17047330548973932,-0.17047330548973932,-0.1678156868492105,-0.1678156868492105,-0.1678156868492105,6.908536642923629,6.908536642923629,6.908536642923629,0.0,0.0,0.0,13.640907377425744
76,2011-12-17,6.885022153928875,-1.9465755114471686,23.52418385634654,6.5385189386136835,7.276869597607423,3.627071294276679,3.627071294276679,3.627071294276679,-0.00701558557534998,-0.00701558557534998,-0.00701558557534998,0.27473097185070244,0.27473097185070244,0.27473097185070244,0.26771538627535246,0.26771538627535246,0.26771538627535246,3.359355908001326,3.359355908001326,3.359355908001326,0.0,0.0,0.0,10.512093448205555
77,2011-12-24,6.869857886506425,-5.4493229963544545,18.530550706522654,6.515246152246484,7.271475778345866,-0.2589696599097743,-0.2589696599097743,-0.2589696599097743,-0.00928376641721194,-0.00928376641721194,-0.00928376641721194,0.2129552137028932,0.2129552137028932,0.2129552137028932,0.20367144728568126,0.20367144728568126,0.20367144728568126,-0.46264110719545554,-0.46264110719545554,-0.46264110719545554,0.0,0.0,0.0,6.610888226596651
78,2012-01-01,6.852527295166483,-7.662392750847377,17.78399061971325,6.484939399597695,7.263915635166815,-1.3287097315903946,-1.3287097315903946,-1.3287097315903946,0.008390276306177906,0.008390276306177906,0.008390276306177906,-0.1407371777497608,-0.1407371777497608,-0.1407371777497608,-0.13234690144358288,-0.13234690144358288,-0.13234690144358288,-1.1963628301468117,-1.1963628301468117,-1.1963628301468117,0.0,0.0,0.0,5.523817563576088
79,2012-01-08,6.837363027744031,-3.3355151522519257,21.770539053282047,6.464617857246957,7.259198587785187,2.0117591670162844,2.0117591670162844,2.0117591670162844,-0.00092626045294979,-0.00092626045294979,-0.00092626045294979,0.4084388415609325,0.4084388415609325,0.4084388415609325,0.4075125811079827,0.4075125811079827,0.4075125811079827,1.6042465859083015,1.6042465859083015,1.6042465859083015,0.0,0.0,0.0,8.849122194760316
80,2012-01-15,6.822198760321584,-0.6002270281615425,23.695872864738767,6.443587453549126,7.25171434080607,5.175643529633077,5.175643529633077,5.175643529633077,0.004941798261801433,0.004941798261801433,0.004941798261801433,0.271275717519187,0.271275717519187,0.271275717519187,0.2762175157809884,0.2762175157809884,0.2762175157809884,4.899426013852088,4.899426013852088,4.899426013852088,0.0,0.0,0.0,11.997842289954662
81,2012-01-22,6.807034492899134,1.4276311041989092,25.410950114176707,6.42358818482606,7.248079831759015,6.351802182045863,6.351802182045863,6.351802182045863,0.005194390250941674,0.005194390250941674,0.005194390250941674,0.17034041108702294,0.17034041108702294,0.17034041108702294,0.1755348013379646,0.1755348013379646,0.1755348013379646,6.176267380707898,6.176267380707898,6.176267380707898,0.0,0.0,0.0,13.158836674944997
82,2012-01-29,6.791870225476684,-0.35434005576525873,24.31749624648741,6.39959104581067,7.242969116778872,5.524054132737575,5.524054132737575,5.524054132737575,-0.009669114438304222,-0.009669114438304222,-0.009669114438304222,0.19777303586603337,0.19777303586603337,0.19777303586603337,0.18810392142772914,0.18810392142772914,0.18810392142772914,5.3359502113098465,5.3359502113098465,5.3359502113098465,0.0,0.0,0.0,12.315924358214259
83,2012-02-05,6.776705958054234,-1.6162602137881477,23.618271342680064,6.372447133540525,7.237518953740937,4.312148677285015,4.312148677285015,4.312148677285015,0.014131274115993978,0.014131274115993978,0.014131274115993978,0.1696074782900927,0.1696074782900927,0.1696074782900927,0.1837387524060867,0.1837387524060867,0.1837387524060867,4.128409924878929,4.128409924878929,4.128409924878929,0.0,0.0,0.0,11.08885463533925
84,2012-02-12,6.761541690631786,-1.6753624767929236,22.58795340928358,6.346043435821286,7.231595488374389,3.796053997644758,3.796053997644758,3.796053997644758,0.00882047523970201,0.00882047523970201,0.00882047523970201,-0.03498545625540989,-0.03498545625540989,-0.03498545625540989,-0.02616498101570788,-0.02616498101570788,-0.02616498101570788,3.8222189786604663,3.8222189786604663,3.8222189786604663,0.0,0.0,0.0,10.557595688276544
85,2012-02-19,6.746377423209337,-0.9209421810550922,23.808018294047955,6.3291791697651725,7.225997476353675,3.994774537708631,3.994774537708631,3.994774537708631,-0.004882553195366851,-0.004882553195366851,-0.004882553195366851,0.07893322991589755,0.07893322991589755,0.07893322991589755,0.07405067672053069,0.07405067672053069,0.07405067672053069,3.9207238609881,3.9207238609881,3.9207238609881,0.0,0.0,0.0,10.741151960917968
86,2012-02-26,6.731213155786885,-3.5797251220335844,21.814179730889546,6.306745751051913,7.216844977757299,3.166719159317607,3.166719159317607,3.166719159317607,0.01826627946762161,0.01826627946762161,0.01826627946762161,-0.02053621114221695,-0.02053621114221695,-0.02053621114221695,-0.0022699316745953373,-0.0022699316745953373,-0.0022699316745953373,3.1689890909922025,3.1689890909922025,3.1689890909922025,0.0,0.0,0.0,9.897932315104493
87,2012-03-04,6.716048888364435,-3.574199024163448,20.49551123535859,6.281814888751635,7.211271296730953,1.8728027630616975,1.8728027630616975,1.8728027630616975,-0.004113215405232319,-0.004113215405232319,-0.004113215405232319,0.5533501115594908,0.5533501115594908,0.5533501115594908,0.5492368961542585,0.5492368961542585,0.5492368961542585,1.3235658669074386,1.3235658669074386,1.3235658669074386,0.0,0.0,0.0,8.588851651426133
88,2012-03-11,6.700884620941986,-5.485052794501192,19.395129321481168,6.256131685742045,7.2039733395338414,-0.3326551448015676,-0.3326551448015676,-0.3326551448015676,0.005308078330429612,0.005308078330429612,0.005308078330429612,0.17620387280303218,0.17620387280303218,0.17620387280303218,0.1815119511334618,0.1815119511334618,0.1815119511334618,-0.5141670959350294,-0.5141670959350294,-0.5141670959350294,0.0,0.0,0.0,6.368229476140418
89,2012-03-18,6.685720353519538,-6.8688868567562915,17.074745617456596,6.235567848343592,7.198129333943959,-0.8630738483698547,-0.8630738483698547,-0.8630738483698547,0.010005800357700063,0.010005800357700063,0.010005800357700063,0.35975116779564487,0.35975116779564487,0.35975116779564487,0.3697569681533449,0.3697569681533449,0.3697569681533449,-1.2328308165231996,-1.2328308165231996,-1.2328308165231996,0.0,0.0,0.0,5.822646505149684
90,2012-03-25,6.670556086097088,-6.359334899572064,18.67378587844194,6.211230080704712,7.190847857757594,-0.6594085045420076,-0.6594085045420076,-0.6594085045420076,-0.0025806734052735312,-0.0025806734052735312,-0.0025806734052735312,0.2868767140762115,0.2868767140762115,0.2868767140762115,0.284296040670938,0.284296040670938,0.284296040670938,-0.9437045452129457,-0.9437045452129457,-0.9437045452129457,0.0,0.0,0.0,6.011147581555081
91,2012-04-01,6.655391818674638,-6.778743905557619,18.10880241299206,6.185977139237553,7.183068766367694,-0.6944816681598714,-0.6944816681598714,-0.6944816681598714,0.005086244792977286,0.005086244792977286,0.005086244792977286,-0.027446719658700346,-0.027446719658700346,-0.027446719658700346,-0.02236047486572306,-0.02236047486572306,-0.02236047486572306,-0.6721211932941484,-0.6721211932941484,-0.6721211932941484,0.0,0.0,0.0,5.960910150514767
92,2012-04-08,6.6402275512521864,-5.439065176866002,18.593029807501107,6.16711003744843,7.17544259816972,-0.5638515822405662,-0.5638515822405662,-0.5638515822405662,0.008543649174510785,0.008543649174510785,0.008543649174510785,0.4987989759316254,0.4987989759316254,0.4987989759316254,0.5073426251061363,0.5073426251061363,0.5073426251061363,-1.0711942073467025,-1.0711942073467025,-1.0711942073467025,0.0,0.0,0.0,6.07637596901162
93,2012-04-15,6.625063283829737,-7.041782801740361,16.072081760719612,6.137921304903564,7.167816429971747,-1.8657775162031776,-1.8657775162031776,-1.8657775162031776,0.017053050610139092,0.017053050610139092,0.017053050610139092,-0.07990376175896406,-0.07990376175896406,-0.07990376175896406,-0.06285071114882497,-0.06285071114882497,-0.06285071114882497,-1.8029268050543528,-1.8029268050543528,-1.8029268050543528,0.0,0.0,0.0,4.75928576762656
94,2012-04-22,6.609899016407289,-7.134647262824219,16.185067153352872,6.1160111890635065,7.160101006121008,-2.168781356190624,-2.168781356190624,-2.168781356190624,-0.012160606214585238,-0.012160606214585238,-0.012160606214585238,0.04113484228888826,0.04113484228888826,0.04113484228888826,0.028974236074303016,0.028974236074303016,0.028974236074303016,-2.1977555922649272,-2.1977555922649272,-2.1977555922649272,0.0,0.0,0.0,4.4411176602166655
95,2012-04-29,6.594734748984839,-8.07911769915358,16.67649157783011,6.097594966739914,7.155054796840151,-2.1476970793150243,-2.1476970793150243,-2.1476970793150243,-0.028448736204065562,-0.028448736204065562,-0.028448736204065562,0.049720625612766925,0.049720625612766925,0.049720625612766925,0.021271889408701363,0.021271889408701363,0.021271889408701363,-2.1689689687237257,-2.1689689687237257,-2.1689689687237257,0.0,0.0,0.0,4.447037669669815
96,2012-05-06,6.579570481562389,-8.517954972655053,16.68486104509521,6.076295023340562,7.148889302986733,-2.226133852067268,-2.226133852067268,-2.226133852067268,0.007925186975255717,0.007925186975255717,0.007925186975255717,-0.027446719658679515,-0.027446719658679515,-0.027446719658679515,-0.019521532683423798,-0.019521532683423798,-0.019521532683423798,-2.206612319383844,-2.206612319383844,-2.206612319383844,0.0,0.0,0.0,4.353436629495121
97,2012-05-13,6.56440621413994,-8.681068629588443,16.292166962236568,6.057171877845376,7.144510980740058,-1.8391319859489874,-1.8391319859489874,-1.8391319859489874,-0.0073805073919281225,-0.0073805073919281225,-0.0073805073919281225,0.7826533493494394,0.7826533493494394,0.7826533493494394,0.7752728419575113,0.7752728419575113,0.7752728419575113,-2.614404827906499,-2.614404827906499,-2.614404827906499,0.0,0.0,0.0,4.725274228190953
98,2012-05-20,6.549241946717489,-8.958073473184704,15.65123477811944,6.036929452477221,7.140132658493382,-2.7515344389817082,-2.7515344389817082,-2.7515344389817082,-0.025713960039534696,-0.025713960039534696,-0.025713960039534696,0.38519440376379943,0.38519440376379943,0.38519440376379943,0.35948044372426474,0.35948044372426474,0.35948044372426474,-3.1110148827059727,-3.1110148827059727,-3.1110148827059727,0.0,0.0,0.0,3.7977075077357805
99,2012-05-27,6.534077679295041,-9.199296152245891,16.488005992913596,6.016344094065997,7.135754336246709,-2.7703194119961974,-2.7703194119961974,-2.7703194119961974,0.011632295273149336,0.011632295273149336,0.011632295273149336,0.5163893612995475,0.5163893612995475,0.5163893612995475,0.5280216565726968,0.5280216565726968,0.5280216565726968,-3.298341068568894,-3.298341068568894,-3.298341068568894,0.0,0.0,0.0,3.763758267298843
100,2012-06-03,6.518913411872591,-10.562590496066617,15.033463587277199,5.996689313739978,7.131352405863409,-3.075858451487995,-3.075858451487995,-3.075858451487995,0.004423007934037072,0.004423007934037072,0.004423007934037072,0.18625552157424463,0.18625552157424463,0.18625552157424463,0.1906785295082817,0.1906785295082817,0.1906785295082817,-3.266536980996277,-3.266536980996277,-3.266536980996277,0.0,0.0,0.0,3.4430549603845955
101,2012-06-10,6.503749144450142,-9.306349795040745,15.108491697126343,5.979115562290804,7.123245854088278,-3.2016364750655573,-3.2016364750655573,-3.2016364750655573,0.01223891446768726,0.01223891446768726,0.01223891446768726,0.24342427401997024,0.24342427401997024,0.24342427401997024,0.2556631884876575,0.2556631884876575,0.2556631884876575,-3.457299663553215,-3.457299663553215,-3.457299663553215,0.0,0.0,0.0,3.3021126693845844
102,2012-06-17,6.488584877027692,-8.699809620428761,15.709252789822594,5.96134756683406,7.11482632149531,-3.121927809057261,-3.121927809057261,-3.121927809057261,0.012784140669562693,0.012784140669562693,0.012784140669562693,0.8505019785733611,0.8505019785733611,0.8505019785733611,0.8632861192429238,0.8632861192429238,0.8632861192429238,-3.9852139283001855,-3.9852139283001855,-3.9852139283001855,0.0,0.0,0.0,3.3666570679704306
103,2012-06-24,6.473420609605242,-10.765418290557795,15.267799664849504,5.936957779763304,7.106247107548814,-4.138903514279923,-4.138903514279923,-4.138903514279923,-0.013603274821000383,-0.013603274821000383,-0.013603274821000383,0.2697051474284542,0.2697051474284542,0.2697051474284542,0.2561018726074538,0.2561018726074538,0.2561018726074538,-4.395005386887377,-4.395005386887377,-4.395005386887377,0.0,0.0,0.0,2.334517095325319
104,2012-07-01,6.458256342182794,-10.19139715512624,14.322647043189608,5.915369227361508,7.097667893602318,-4.117494751816117,-4.117494751816117,-4.117494751816117,0.010111324627497673,0.010111324627497673,0.010111324627497673,0.108145834219049,0.108145834219049,0.108145834219049,0.11825715884654667,0.11825715884654667,0.11825715884654667,-4.235751910662663,-4.235751910662663,-4.235751910662663,0.0,0.0,0.0,2.340761590366677
105,2012-07-08,6.443092074760343,-8.773801555342073,16.431098650144747,5.888681019271697,7.089088679655819,-2.947118194886039,-2.947118194886039,-2.947118194886039,0.0014682140005839483,0.0014682140005839483,0.0014682140005839483,0.7402479560203672,0.7402479560203672,0.7402479560203672,0.7417161700209512,0.7417161700209512,0.7417161700209512,-3.68883436490699,-3.68883436490699,-3.68883436490699,0.0,0.0,0.0,3.495973879874304
106,2012-07-15,6.427927807337893,-8.136806768527244,16.98913088839707,5.86818318532472,7.081944666406866,-2.8447449324446787,-2.8447449324446787,-2.8447449324446787,0.010388422343098908,0.010388422343098908,0.010388422343098908,0.520891662358232,0.520891662358232,0.520891662358232,0.5312800847013309,0.5312800847013309,0.5312800847013309,-3.3760250171460098,-3.3760250171460098,-3.3760250171460098,0.0,0.0,0.0,3.583182874893214
107,2012-07-22,6.412763539915443,-9.308720097171241,14.81893453272788,5.845629905931496,7.0800744674874965,-3.4260753655591873,-3.4260753655591873,-3.4260753655591873,0.0008091710427105599,0.0008091710427105599,0.0008091710427105599,0.14437365168204125,0.14437365168204125,0.14437365168204125,0.1451828227247518,0.1451828227247518,0.1451828227247518,-3.5712581882839394,-3.5712581882839394,-3.5712581882839394,0.0,0.0,0.0,2.9866881743562557
108,2012-07-29,6.397599272492993,-8.752886351277267,15.652553912827857,5.823076626538272,7.076903494129115,-2.569634715069388,-2.569634715069388,-2.569634715069388,-0.028646173628380227,-0.028646173628380227,-0.028646173628380227,1.3209400825951385,1.3209400825951385,1.3209400825951385,1.2922939089667582,1.2922939089667582,1.2922939089667582,-3.8619286240361466,-3.8619286240361466,-3.8619286240361466,0.0,0.0,0.0,3.827964557423605
109,2012-08-05,6.382435005070545,-8.774803935061001,15.051214668240986,5.8005233471450515,7.0687297651906515,-3.233990385009038,-3.233990385009038,-3.233990385009038,0.00038365212151331157,0.00038365212151331157,0.00038365212151331157,0.4841403214583502,0.4841403214583502,0.4841403214583502,0.48452397357986354,0.48452397357986354,0.48452397357986354,-3.7185143585889016,-3.7185143585889016,-3.7185143585889016,0.0,0.0,0.0,3.148444620061507
110,2012-08-12,6.367270737648096,-9.638948569479867,16.180840811854058,5.7771352319519025,7.0575201795144125,-2.7822007827148196,-2.7822007827148196,-2.7822007827148196,-0.005667546627552002,-0.005667546627552002,-0.005667546627552002,0.4280186157397521,0.4280186157397521,0.4280186157397521,0.42235106911220005,0.42235106911220005,0.42235106911220005,-3.20455185182702,-3.20455185182702,-3.20455185182702,0.0,0.0,0.0,3.5850699549332763
111,2012-08-19,6.352106470225644,-8.871193001158964,15.417789745000055,5.751685991366178,7.044849011785093,-2.431571417043177,-2.431571417043177,-2.431571417043177,0.011296192229015706,0.011296192229015706,0.011296192229015706,0.4131505519063945,0.4131505519063945,0.4131505519063945,0.42444674413541017,0.42444674413541017,0.42444674413541017,-2.856018161178587,-2.856018161178587,-2.856018161178587,0.0,0.0,0.0,3.9205350531824674
112,2012-08-26,6.336942202803194,-8.208705706926485,15.885440241460481,5.725476017173105,7.043636447849873,-2.8050867075692802,-2.8050867075692802,-2.8050867075692802,-0.03641215844194506,-0.03641215844194506,-0.03641215844194506,0.11704573154638824,0.11704573154638824,0.11704573154638824,0.08063357310444319,0.08063357310444319,0.08063357310444319,-2.8857202806737234,-2.8857202806737234,-2.8857202806737234,0.0,0.0,0.0,3.531855495233914
113,2012-09-02,6.321777935380745,-9.722259092595047,14.99200128733559,5.699725390381301,7.044397331735409,-2.9492431507169794,-2.9492431507169794,-2.9492431507169794,0.017626985971135694,0.017626985971135694,0.017626985971135694,-0.15309232940861547,-0.15309232940861547,-0.15309232940861547,-0.1354653434374798,-0.1354653434374798,-0.1354653434374798,-2.8137778072794997,-2.8137778072794997,-2.8137778072794997,0.0,0.0,0.0,3.372534784663766
114,2012-09-09,6.306613667958297,-7.532433276774437,16.83371552234789,5.674732763826278,7.04072547898901,-1.9857648558818064,-1.9857648558818064,-1.9857648558818064,-0.01687602364487973,-0.01687602364487973,-0.01687602364487973,0.10510939860767737,0.10510939860767737,0.10510939860767737,0.08823337496279764,0.08823337496279764,0.08823337496279764,-2.073998230844604,-2.073998230844604,-2.073998230844604,0.0,0.0,0.0,4.320848812076491
115,2012-09-16,6.291449400535847,-6.108258076325672,18.134593273674643,5.651326877863967,7.034891789123582,-0.9812002933335111,-0.9812002933335111,-0.9812002933335111,-0.0206114979645345,-0.0206114979645345,-0.0206114979645345,-0.16366750161669666,-0.16366750161669666,-0.16366750161669666,-0.18427899958123115,-0.18427899958123115,-0.18427899958123115,-0.7969212937522799,-0.7969212937522799,-0.7969212937522799,0.0,0.0,0.0,5.310249107202337
116,2012-09-23,6.276285133113397,-5.496693190935543,19.207896171355813,5.624231012027424,7.034208822411746,-0.08105373229779593,-0.08105373229779593,-0.08105373229779593,-0.03245473143992129,-0.03245473143992129,-0.03245473143992129,-0.3801967691008893,-0.3801967691008893,-0.3801967691008893,-0.41265150054081057,-0.41265150054081057,-0.41265150054081057,0.3315977682430146,0.3315977682430146,0.3315977682430146,0.0,0.0,0.0,6.195231400815602
117,2012-09-30,6.2611208656909465,-5.078768683430927,19.69087030553656,5.59729232138113,7.032440328054277,0.5760508636275717,0.5760508636275717,0.5760508636275717,-0.01549338977907701,-0.01549338977907701,-0.01549338977907701,-0.40427884426506755,-0.40427884426506755,-0.40427884426506755,-0.41977223404414454,-0.41977223404414454,-0.41977223404414454,0.9958230976717162,0.9958230976717162,0.9958230976717162,0.0,0.0,0.0,6.837171729318518
118,2012-10-07,6.245956598268497,-4.62163902797857,19.8635412449039,5.571437211455843,7.023289782652635,1.7929728234177231,1.7929728234177231,1.7929728234177231,0.007234370451004374,0.007234370451004374,0.007234370451004374,0.1164175035394046,0.1164175035394046,0.1164175035394046,0.12365187399040899,0.12365187399040899,0.12365187399040899,1.6693209494273142,1.6693209494273142,1.6693209494273142,0.0,0.0,0.0,8.03892942168622
119,2012-10-14,6.230792330846048,-3.0098302499410856,21.49175170737176,5.545582101530558,7.012527609058656,2.3236201223433843,2.3236201223433843,2.3236201223433843,0.008652986081641884,0.008652986081641884,0.008652986081641884,-0.5167316650623461,-0.5167316650623461,-0.5167316650623461,-0.5080786789807042,-0.5080786789807042,-0.5080786789807042,2.8316988013240887,2.8316988013240887,2.8316988013240887,0.0,0.0,0.0,8.554412453189432
120,2012-10-21,6.2156280634235985,-2.544766000369488,22.715735758041106,5.519962637520051,7.014656826185977,3.7283160444119043,3.7283160444119043,3.7283160444119043,0.0056503149548734945,0.0056503149548734945,0.0056503149548734945,-0.2592628696964152,-0.2592628696964152,-0.2592628696964152,-0.25361255474154176,-0.25361255474154176,-0.25361255474154176,3.981928599153446,3.981928599153446,3.981928599153446,0.0,0.0,0.0,9.943944107835502
121,2012-10-28,6.200463796001149,-2.511092521714239,22.588675875908336,5.501314503101385,7.008717006684454,3.509105166459743,3.509105166459743,3.509105166459743,-0.002664417984303588,-0.002664417984303588,-0.002664417984303588,-0.4498253778488687,-0.4498253778488687,-0.4498253778488687,-0.4524897958331723,-0.4524897958331723,-0.4524897958331723,3.9615949622929154,3.9615949622929154,3.9615949622929154,0.0,0.0,0.0,9.709568962460892
122,2012-11-04,6.1852995285787,-3.878129448531582,20.366579969565795,5.479828504860486,7.0024138245067435,1.94950373971623,1.94950373971623,1.94950373971623,-0.014394397067699129,-0.014394397067699129,-0.014394397067699129,-0.5402902168629607,-0.5402902168629607,-0.5402902168629607,-0.5546846139306598,-0.5546846139306598,-0.5546846139306598,2.50418835364689,2.50418835364689,2.50418835364689,0.0,0.0,0.0,8.13480326829493
123,2012-11-11,6.170135261156248,-5.2646071172725275,19.24382191361293,5.45776416429481,6.995625195788145,0.6593033558595236,0.6593033558595236,0.6593033558595236,-0.012400035073331612,-0.012400035073331612,-0.012400035073331612,-0.43254910648446976,-0.43254910648446976,-0.43254910648446976,-0.4449491415578014,-0.4449491415578014,-0.4449491415578014,1.104252497417325,1.104252497417325,1.104252497417325,0.0,0.0,0.0,6.8294386170157715
124,2012-11-18,6.1549709937338,-5.110973578750645,19.718999771850925,5.440083866707392,6.989182292651014,1.1752064375271194,1.1752064375271194,1.1752064375271194,-0.0018870259978020702,-0.0018870259978020702,-0.0018870259978020702,-0.5727486660642611,-0.5727486660642611,-0.5727486660642611,-0.5746356920620632,-0.5746356920620632,-0.5746356920620632,1.7498421295891826,1.7498421295891826,1.7498421295891826,0.0,0.0,0.0,7.330177431260919
125,2012-11-25,6.13980672631135,-2.106453068157324,23.73847109870629,5.421259435794778,6.984313979963236,4.670331597555493,4.670331597555493,4.670331597555493,-0.01044695917548909,-0.01044695917548909,-0.01044695917548909,0.08710019459289572,0.08710019459289572,0.08710019459289572,0.07665323541740662,0.07665323541740662,0.07665323541740662,4.593678362138086,4.593678362138086,4.593678362138086,0.0,0.0,0.0,10.810138323866843
126,2012-12-02,6.124642458888901,1.760916598377846,25.20783195426909,5.389149722060968,6.976610340607638,6.926322117348126,6.926322117348126,6.926322117348126,-0.025797595005241414,-0.025797595005241414,-0.025797595005241414,-0.311091683716432,-0.311091683716432,-0.311091683716432,-0.33688927872167335,-0.33688927872167335,-0.33688927872167335,7.263211396069799,7.263211396069799,7.263211396069799,0.0,0.0,0.0,13.050964576237027
127,2012-12-09,6.109478191466451,-0.41551549673447813,24.94061166860305,5.357040008327158,6.970360534457621,6.566210174128372,6.566210174128372,6.566210174128372,-0.014787422787221732,-0.014787422787221732,-0.014787422787221732,-0.40584941442908457,-0.40584941442908457,-0.40584941442908457,-0.4206368372163063,-0.4206368372163063,-0.4206368372163063,6.986847011344678,6.986847011344678,6.986847011344678,0.0,0.0,0.0,12.675688365594823
128,2012-12-16,6.094313924044001,-3.097041500423934,21.244377219924402,5.32563121926275,6.969597170401159,3.223953872696718,3.223953872696718,3.223953872696718,0.012562531124553718,0.012562531124553718,0.012562531124553718,-0.30177296766890727,-0.30177296766890727,-0.30177296766890727,-0.2892104365443535,-0.2892104365443535,-0.2892104365443535,3.5131643092410716,3.5131643092410716,3.5131643092410716,0.0,0.0,0.0,9.318267796740718
