,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,avg_ndvi,avg_ndvi_lower,avg_ndvi_upper,avg_reanalysis,avg_reanalysis_lower,avg_reanalysis_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
63,2009-07-16,37.83408535044292,-56.71495819891247,133.53607111400538,-55.737450325646435,143.4558231866927,0.002391601545699672,0.002391601545699672,0.002391601545699672,0.22230553051314084,0.22230553051314084,0.22230553051314084,0.2246971320588405,0.2246971320588405,0.2246971320588405,-0.08832995883890377,-0.08832995883890377,-0.08832995883890377,-0.3130270908977443,-0.3130270908977443,-0.3130270908977443,0.0,0.0,0.0,34.492202148730726
64,2009-07-23,37.926364328576256,-72.21551122970673,170.01147964702477,-59.67450686618702,146.94918197508625,-0.001717177424812952,-0.001717177424812952,-0.001717177424812952,0.23097162876296365,0.23097162876296365,0.23097162876296365,0.2292544513381507,0.2292544513381507,0.2292544513381507,0.1469546406787701,0.1469546406787701,0.1469546406787701,-0.08229981065938059,-0.08229981065938059,-0.08229981065938059,0.0,0.0,0.0,43.4998195707343
65,2009-07-30,38.018643306709606,-85.93087957716786,206.0773234682938,-63.02375151331779,149.79427308013913,5.0042554718803104e-05,5.0042554718803104e-05,5.0042554718803104e-05,0.2391634628920905,0.2391634628920905,0.2391634628920905,0.2392135054468093,0.2392135054468093,0.2392135054468093,0.37962924197869335,0.37962924197869335,0.37962924197869335,0.14041573653188402,0.14041573653188402,0.14041573653188402,0.0,0.0,0.0,52.451632046294094
66,2009-08-06,38.11092228484294,-94.99087279513454,227.60170798407344,-65.23758509698453,151.773052244757,-0.003775355803503941,-0.003775355803503941,-0.003775355803503941,0.23674902756600785,0.23674902756600785,0.23674902756600785,0.23297367176250391,0.23297367176250391,0.23297367176250391,0.4924977505262812,0.4924977505262812,0.4924977505262812,0.2595240787637773,0.2595240787637773,0.2595240787637773,0.0,0.0,0.0,56.88046578061002
67,2009-08-13,38.203201262976286,-101.56540596290698,228.12906777823855,-68.99057163774958,154.10221126495108,-0.0036247750539682854,-0.0036247750539682854,-0.0036247750539682854,0.2339465579565953,0.2339465579565953,0.2339465579565953,0.230321782902627,0.230321782902627,0.230321782902627,0.49237966683288115,0.49237966683288115,0.49237966683288115,0.26205788393025414,0.26205788393025414,0.26205788393025414,0.0,0.0,0.0,57.01368077279005
68,2009-08-20,38.29548024110963,-101.72876814136453,224.3137582814182,-71.44478446413844,158.1039953433112,-0.00018753535321910266,-0.00018753535321910266,-0.00018753535321910266,0.22467685093561165,0.22467685093561165,0.22467685093561165,0.22448931558239255,0.22448931558239255,0.22448931558239255,0.43960469610422165,0.43960469610422165,0.43960469610422165,0.21511538052182907,0.21511538052182907,0.21511538052182907,0.0,0.0,0.0,55.130353194667855
69,2009-08-27,38.38775921924297,-104.9219518846996,225.35320643828803,-73.88728184228928,161.46854374468919,0.0011295023095746661,0.0011295023095746661,0.0011295023095746661,0.26270420732136,0.26270420732136,0.26270420732136,0.26383370963093467,0.26383370963093467,0.26383370963093467,0.45864399718296794,0.45864399718296794,0.45864399718296794,0.19481028755203328,0.19481028755203328,0.19481028755203328,0.0,0.0,0.0,55.994074550453895
70,2009-09-03,38.48003819737632,-109.2871655542211,249.3765926832496,-76.27743917212437,163.87939490057343,-0.005205609044361059,-0.005205609044361059,-0.005205609044361059,0.28503773405742433,0.28503773405742433,0.28503773405742433,0.27983212501306326,0.27983212501306326,0.27983212501306326,0.5171269940636227,0.5171269940636227,0.5171269940636227,0.2372948690505595,0.2372948690505595,0.2372948690505595,0.0,0.0,0.0,58.37910468183892
71,2009-09-10,38.57231717550966,-125.2630235424443,263.89813787410316,-78.16017200725075,166.24459807825497,-0.003696725261942211,-0.003696725261942211,-0.003696725261942211,0.21764911953574193,0.21764911953574193,0.21764911953574193,0.21395239427379972,0.21395239427379972,0.21395239427379972,0.5685240937424353,0.5685240937424353,0.5685240937424353,0.3545716994686356,0.3545716994686356,0.3545716994686356,0.0,0.0,0.0,60.501608841262055
72,2009-09-17,38.664596153643,-144.54398911374494,305.88586588898477,-79.67682383289939,169.8197635037582,-0.0052075713806473784,-0.0052075713806473784,-0.0052075713806473784,0.2340759027579523,0.2340759027579523,0.2340759027579523,0.22886833137730492,0.22886833137730492,0.22886833137730492,0.7915055082475927,0.7915055082475927,0.7915055082475927,0.5626371768702878,0.5626371768702878,0.5626371768702878,0.0,0.0,0.0,69.26783698342012
73,2009-09-24,38.75687513177635,-170.52041442103828,352.95462210591097,-81.31933853227108,174.18907417181202,-0.00677623094532642,-0.00677623094532642,-0.00677623094532642,0.2191150267109371,0.2191150267109371,0.2191150267109371,0.21233879576561068,0.21233879576561068,0.21233879576561068,1.0702291167122513,1.0702291167122513,1.0702291167122513,0.8578903209466405,0.8578903209466405,0.8578903209466405,0.0,0.0,0.0,80.23561137058437
74,2009-10-01,38.84915410990968,-205.69997231982205,438.84581999119143,-83.01017697481994,176.55717851085626,-0.008383642437824952,-0.008383642437824952,-0.008383642437824952,0.3015938620206126,0.3015938620206126,0.3015938620206126,0.29321021958278765,0.29321021958278765,0.29321021958278765,1.4591640497501852,1.4591640497501852,1.4591640497501852,1.1659538301673975,1.1659538301673975,1.1659538301673975,0.0,0.0,0.0,95.53644315029455
75,2009-10-08,38.94143308804302,-235.17331613508873,484.453624565181,-85.27384772876125,179.86347526111746,0.011888294105378481,0.011888294105378481,0.011888294105378481,0.3196158971590046,0.3196158971590046,0.3196158971590046,0.33150419126438313,0.33150419126438313,0.33150419126438313,1.6837230870471205,1.6837230870471205,1.6837230870471205,1.3522188957827375,1.3522188957827375,1.3522188957827375,0.0,0.0,0.0,104.50802302108168
76,2009-10-15,39.03371206617637,-228.16334839054156,479.37354994943854,-88.36479784634602,181.07607635662453,0.01394897194389742,0.01394897194389742,0.01394897194389742,0.30025729964676584,0.30025729964676584,0.30025729964676584,0.3142062715906633,0.3142062715906633,0.3142062715906633,1.6382554758113732,1.6382554758113732,1.6382554758113732,1.32404920422071,1.32404920422071,1.32404920422071,0.0,0.0,0.0,102.98090459983429
77,2009-10-22,39.12599104430971,-222.8472930114528,440.7081321781599,-90.70668577618075,184.1017078886641,-0.006516845971423728,-0.006516845971423728,-0.006516845971423728,0.25929812891061854,0.25929812891061854,0.25929812891061854,0.25278128293919483,0.25278128293919483,0.25278128293919483,1.3842644613183748,1.3842644613183748,1.3842644613183748,1.13148317837918,1.13148317837918,1.13148317837918,0.0,0.0,0.0,93.28670996080864
78,2009-10-29,39.21827002244304,-207.04952305978063,393.27180317077546,-93.70987485334112,186.53616103134635,-0.002875113400093501,-0.002875113400093501,-0.002875113400093501,0.19699707452307424,0.19699707452307424,0.19699707452307424,0.19412196112298075,0.19412196112298075,0.19412196112298075,1.1382940414360734,1.1382940414360734,1.1382940414360734,0.9441720803130926,0.9441720803130926,0.9441720803130926,0.0,0.0,0.0,83.86019310442094
79,2009-11-05,39.310549000576394,-210.95998657325123,384.1281313255635,-97.85672123296612,189.08104790035378,-0.016021389374500376,-0.016021389374500376,-0.016021389374500376,0.15293362979194688,0.15293362979194688,0.15293362979194688,0.1369122404174465,0.1369122404174465,0.1369122404174465,1.0401924430442968,1.0401924430442968,1.0401924430442968,0.9032802026268504,0.9032802026268504,0.9032802026268504,0.0,0.0,0.0,80.20108500289848
80,2009-11-12,39.40282797870973,-205.24439104260267,404.6604271402701,-100.77158435036434,188.49264582538586,-0.015612669822626182,-0.015612669822626182,-0.015612669822626182,0.12581434730732047,0.12581434730732047,0.12581434730732047,0.11020167748469428,0.11020167748469428,0.11020167748469428,1.0997432594651275,1.0997432594651275,1.0997432594651275,0.9895415819804333,0.9895415819804333,0.9895415819804333,0.0,0.0,0.0,82.7358224521597
81,2009-11-19,39.49510695684305,-214.76158133643526,432.8799746502449,-103.41388822573134,191.00258323086916,-0.007709351252677739,-0.007709351252677739,-0.007709351252677739,0.15780561537788357,0.15780561537788357,0.15780561537788357,0.15009626412520582,0.15009626412520582,0.15009626412520582,1.1944456646539747,1.1944456646539747,1.1944456646539747,1.044349400528769,1.044349400528769,1.044349400528769,0.0,0.0,0.0,86.66986623648927
82,2009-11-26,39.58738593497639,-220.79725320372893,405.38717491959864,-106.47365070642404,198.4930861829026,-0.005265502814010104,-0.005265502814010104,-0.005265502814010104,0.11900219051601416,0.11900219051601416,0.11900219051601416,0.11373668770200406,0.11373668770200406,0.11373668770200406,1.0382749677333838,1.0382749677333838,1.0382749677333838,0.9245382800313796,0.9245382800313796,0.9245382800313796,0.0,0.0,0.0,80.689977789263
83,2009-12-03,39.67966491310974,-199.21697061827888,347.3230054098942,-110.92508603504645,200.17066137201573,0.010440513931548328,0.010440513931548328,0.010440513931548328,0.10110950014879386,0.10110950014879386,0.10110950014879386,0.11155001408034218,0.11155001408034218,0.11155001408034218,0.7457899550603646,0.7457899550603646,0.7457899550603646,0.6342399409800225,0.6342399409800225,0.6342399409800225,0.0,0.0,0.0,69.27236042546818
84,2009-12-10,39.771943891243076,-161.56089832865393,292.2633005194282,-113.21187188075427,201.49397565067528,-0.006887806936923612,-0.006887806936923612,-0.006887806936923612,0.11270741268866223,0.11270741268866223,0.11270741268866223,0.10581960575173861,0.10581960575173861,0.10581960575173861,0.4147549741771355,0.4147549741771355,0.4147549741771355,0.3089353684253969,0.3089353684253969,0.3089353684253969,0.0,0.0,0.0,56.26755545283008
85,2009-12-17,39.86422286937641,-138.21273960217457,243.54095086414588,-115.19788553131573,203.8715542064857,0.019275390880557585,0.019275390880557585,0.019275390880557585,0.07205004639845303,0.07205004639845303,0.07205004639845303,0.09132543727901062,0.09132543727901062,0.09132543727901062,0.17664258398974136,0.17664258398974136,0.17664258398974136,0.08531714671073075,0.08531714671073075,0.08531714671073075,0.0,0.0,0.0,46.905942205766
86,2009-12-24,39.95650184750976,-125.61547940252827,212.95679178533817,-117.07514672496603,210.47487895073962,-0.011440903940060919,-0.011440903940060919,-0.011440903940060919,0.011559818505477219,0.011559818505477219,0.011559818505477219,0.00011891456541630006,0.00011891456541630006,0.00011891456541630006,-0.002928692217668361,-0.002928692217668361,-0.002928692217668361,-0.0030476067830846614,-0.0030476067830846614,-0.0030476067830846614,0.0,0.0,0.0,39.83948155150371
87,2010-01-01,40.061963536805024,-122.0811605988288,209.0392074612617,-119.25029654275038,213.1121232846306,-0.011440903940060919,-0.011440903940060919,-0.011440903940060919,0.011559818505477219,0.011559818505477219,0.011559818505477219,0.00011891456541630006,0.00011891456541630006,0.00011891456541630006,-0.015868275434594084,-0.015868275434594084,-0.015868275434594084,-0.015987190000010386,-0.015987190000010386,-0.015987190000010386,0.0,0.0,0.0,39.42624926495233
88,2010-01-08,40.15424251493836,-118.39505360405117,203.78147045047893,-124.69566013166254,215.49303134196282,0.011190355625563548,0.011190355625563548,0.011190355625563548,-0.05009451214694954,-0.05009451214694954,-0.05009451214694954,-0.038904156521385985,-0.038904156521385985,-0.038904156521385985,-0.06559162834456907,-0.06559162834456907,-0.06559162834456907,-0.026687471823183078,-0.026687471823183078,-0.026687471823183078,0.0,0.0,0.0,37.520460363440826
89,2010-01-15,40.2465214930717,-102.99681295437715,196.26159137380904,-127.04052177955222,218.40459450368152,-0.0032264897074630564,-0.0032264897074630564,-0.0032264897074630564,-0.07872281674054252,-0.07872281674054252,-0.07872281674054252,-0.08194930644800558,-0.08194930644800558,-0.08194930644800558,-0.14340504387940622,-0.14340504387940622,-0.14340504387940622,-0.061455737431400655,-0.061455737431400655,-0.061455737431400655,0.0,0.0,0.0,34.474967312364285
90,2010-01-22,40.33880047120505,-101.1162393278045,176.50403081444114,-129.23526827150374,222.4479854122903,0.004138384236666729,0.004138384236666729,0.004138384236666729,-0.13317695631832455,-0.13317695631832455,-0.13317695631832455,-0.1290385720816578,-0.1290385720816578,-0.1290385720816578,-0.2445208440923785,-0.2445208440923785,-0.2445208440923785,-0.1154822720107207,-0.1154822720107207,-0.1154822720107207,0.0,0.0,0.0,30.475122930311954
91,2010-01-29,40.431079449338384,-100.74632156430694,168.70207685288398,-131.50507234142435,225.72850563114324,0.0014360198105793686,0.0014360198105793686,0.0014360198105793686,-0.07971445982520135,-0.07971445982520135,-0.07971445982520135,-0.07827844001462199,-0.07827844001462199,-0.07827844001462199,-0.2642026004332754,-0.2642026004332754,-0.2642026004332754,-0.18592416041865348,-0.18592416041865348,-0.18592416041865348,0.0,0.0,0.0,29.749083120498824
92,2010-02-05,40.52335842747172,-74.14148171837117,126.74896499379072,-134.75769766807093,229.74380225412753,-0.0034105612709648637,-0.0034105612709648637,-0.0034105612709648637,-0.19806490570670926,-0.19806490570670926,-0.19806490570670926,-0.20147546697767413,-0.20147546697767413,-0.20147546697767413,-0.4700059428220027,-0.4700059428220027,-0.4700059428220027,-0.2685304758443286,-0.2685304758443286,-0.2685304758443286,0.0,0.0,0.0,21.477139143453925
93,2010-02-12,40.61563740560507,-83.8196072761527,149.74645943245528,-138.86386640810886,232.81506129023046,0.028074860376017346,0.028074860376017346,0.028074860376017346,-0.09859879327708908,-0.09859879327708908,-0.09859879327708908,-0.07052393290107173,-0.07052393290107173,-0.07052393290107173,-0.4127347899350884,-0.4127347899350884,-0.4127347899350884,-0.34221085703401666,-0.34221085703401666,-0.34221085703401666,0.0,0.0,0.0,23.852150832922945
94,2010-02-19,40.70791638373841,-88.00812056435358,156.79662294751094,-139.76349282116644,237.86433034701668,0.013298970054638532,0.013298970054638532,0.013298970054638532,-0.027200491482974206,-0.027200491482974206,-0.027200491482974206,-0.013901521428335674,-0.013901521428335674,-0.013901521428335674,-0.39479972110153416,-0.39479972110153416,-0.39479972110153416,-0.3808981996731985,-0.3808981996731985,-0.3808981996731985,0.0,0.0,0.0,24.63644234881391
95,2010-02-26,40.800195361871744,-80.52912663454755,133.30984689130693,-141.67971181185746,242.07320367919118,-0.014166764711870906,-0.014166764711870906,-0.014166764711870906,-0.05625994523331504,-0.05625994523331504,-0.05625994523331504,-0.07042670994518595,-0.07042670994518595,-0.07042670994518595,-0.45610784036657387,-0.45610784036657387,-0.45610784036657387,-0.38568113042138796,-0.38568113042138796,-0.38568113042138796,0.0,0.0,0.0,22.190906368834117
96,2010-03-05,40.892474340005094,-102.25028413283562,171.94461168443763,-145.81854898027947,247.13205794278787,-0.003964592592695447,-0.003964592592695447,-0.003964592592695447,0.05493342453752191,0.05493342453752191,0.05493342453752191,0.050968831944826466,0.050968831944826466,0.050968831944826466,-0.34003196882599357,-0.34003196882599357,-0.34003196882599357,-0.39100080077082006,-0.39100080077082006,-0.39100080077082006,0.0,0.0,0.0,26.987725780006738
97,2010-03-12,40.98475331813843,-66.3438217772624,104.64154083520177,-146.98172533461974,251.20738712227268,-0.01358851114105391,-0.01358851114105391,-0.01358851114105391,-0.15749376922371514,-0.15749376922371514,-0.15749376922371514,-0.17108228036476905,-0.17108228036476905,-0.17108228036476905,-0.5990764377374285,-0.5990764377374285,-0.5990764377374285,-0.42799415737265945,-0.42799415737265945,-0.42799415737265945,0.0,0.0,0.0,16.431753298760807
98,2010-03-19,41.07703229627177,-63.93938216324333,100.19627392940006,-150.05960944365435,255.7072439794393,-0.010551513879212328,-0.010551513879212328,-0.010551513879212328,-0.1291241541422717,-0.1291241541422717,-0.1291241541422717,-0.13967566802148404,-0.13967566802148404,-0.13967566802148404,-0.6276699894198096,-0.6276699894198096,-0.6276699894198096,-0.48799432139832544,-0.48799432139832544,-0.48799432139832544,0.0,0.0,0.0,15.294211869473692
99,2010-03-26,41.16931127440512,-90.72903413951599,148.99215945594867,-153.15686394208393,259.7931846171061,-0.0025503145820945615,-0.0025503145820945615,-0.0025503145820945615,0.09826391566596336,0.09826391566596336,0.09826391566596336,0.0957136010838688,0.0957136010838688,0.0957136010838688,-0.43910046054082397,-0.43910046054082397,-0.43910046054082397,-0.5348140616246928,-0.5348140616246928,-0.5348140616246928,0.0,0.0,0.0,23.091847733665293
100,2010-04-02,41.26159025253844,-88.47389818611974,145.64466380208714,-156.39360836632164,263.2641965815924,0.00033721262228807034,0.00033721262228807034,0.00033721262228807034,0.07567169938756416,0.07567169938756416,0.07567169938756416,0.07600891200985223,0.07600891200985223,0.07600891200985223,-0.47649264484827897,-0.47649264484827897,-0.47649264484827897,-0.5525015568581312,-0.5525015568581312,-0.5525015568581312,0.0,0.0,0.0,21.600745982460435
101,2010-04-09,41.353869230671776,-59.48087702053533,91.66350414509286,-160.05017910276055,267.2620992953489,-0.0065864982345386,-0.0065864982345386,-0.0065864982345386,-0.08687153596606614,-0.08687153596606614,-0.08687153596606614,-0.09345803420060475,-0.09345803420060475,-0.09345803420060475,-0.6601175457223798,-0.6601175457223798,-0.6601175457223798,-0.5666595115217751,-0.5666595115217751,-0.5666595115217751,0.0,0.0,0.0,14.055454567996485
102,2010-04-16,41.44614820880512,-46.94972348885159,72.5460378143676,-161.5693609724679,271.54651989761976,-0.0048970413083381644,-0.0048970413083381644,-0.0048970413083381644,-0.14365388106271576,-0.14365388106271576,-0.14365388106271576,-0.1485509223710539,-0.1485509223710539,-0.1485509223710539,-0.758437777461484,-0.758437777461484,-0.758437777461484,-0.6098868550904301,-0.6098868550904301,-0.6098868550904301,0.0,0.0,0.0,10.011823676979699
103,2010-04-23,41.53842718693846,-50.29229576382043,84.33080724903178,-165.26164293635497,275.662831871504,-0.00625269018681692,-0.00625269018681692,-0.00625269018681692,-0.030520340026147237,-0.030520340026147237,-0.030520340026147237,-0.03677303021296416,-0.03677303021296416,-0.03677303021296416,-0.7127706869939611,-0.7127706869939611,-0.7127706869939611,-0.6759976567809969,-0.6759976567809969,-0.6759976567809969,0.0,0.0,0.0,11.931053904255705
104,2010-04-30,41.63070616507181,-68.80753704892912,105.99181916152088,-167.7298515912273,279.3794633679328,-0.02241081063441164,-0.02241081063441164,-0.02241081063441164,0.115423652460683,0.115423652460683,0.115423652460683,0.09301284182627136,0.09301284182627136,0.09301284182627136,-0.6319971968498722,-0.6319971968498722,-0.6319971968498722,-0.7250100386761436,-0.7250100386761436,-0.7250100386761436,0.0,0.0,0.0,15.320216565865731
105,2010-05-07,41.72298514320514,-85.47242207715774,133.1935994689562,-171.72968816524013,283.88612113114453,-0.0018050225941623778,-0.0018050225941623778,-0.0018050225941623778,0.1857440812723853,0.1857440812723853,0.1857440812723853,0.1839390586782229,0.1839390586782229,0.1839390586782229,-0.5509433418921778,-0.5509433418921778,-0.5509433418921778,-0.7348824005704007,-0.7348824005704007,-0.7348824005704007,0.0,0.0,0.0,18.73598427469002
106,2010-05-14,41.815264121338494,-67.57550407380094,96.87074215389654,-173.11076722165524,287.9314412085273,-0.006755317699380728,-0.006755317699380728,-0.006755317699380728,0.06295279899187382,0.06295279899187382,0.06295279899187382,0.05619748129249309,0.05619748129249309,0.05619748129249309,-0.6753824412656682,-0.6753824412656682,-0.6753824412656682,-0.7315799225581612,-0.7315799225581612,-0.7315799225581612,0.0,0.0,0.0,13.573968956900197
107,2010-05-21,41.90754309947183,-75.12798014097679,113.00581863647058,-176.17194310838676,291.1004171027777,0.001443245133534721,0.001443245133534721,0.001443245133534721,0.12443466996951703,0.12443466996951703,0.12443466996951703,0.12587791510305177,0.12587791510305177,0.12587791510305177,-0.6280187070036398,-0.6280187070036398,-0.6280187070036398,-0.7538966221066916,-0.7538966221066916,-0.7538966221066916,0.0,0.0,0.0,15.588822068442223
108,2010-05-28,41.99982207760517,-74.93855174083552,119.34899847319207,-178.2813119884685,294.29024956109185,0.002021317041229202,0.002021317041229202,0.002021317041229202,0.18082898078284534,0.18082898078284534,0.18082898078284534,0.18285029782407455,0.18285029782407455,0.18285029782407455,-0.6128777780407028,-0.6128777780407028,-0.6128777780407028,-0.7957280758647773,-0.7957280758647773,-0.7957280758647773,0.0,0.0,0.0,16.25906444457766
109,2010-06-04,42.09210105573852,-85.30093250535798,120.24425201882191,-184.09216488159583,297.5069027171849,-0.005312004827742982,-0.005312004827742982,-0.005312004827742982,0.2129495936245716,0.2129495936245716,0.2129495936245716,0.20763758879682861,0.20763758879682861,0.20763758879682861,-0.5959840960828192,-0.5959840960828192,-0.5959840960828192,-0.8036216848796479,-0.8036216848796479,-0.8036216848796479,0.0,0.0,0.0,17.005878255807517
110,2010-06-11,42.184380033871854,-104.49541849733968,164.93041674857832,-191.8620447022951,302.8312984167393,-0.008138484495638861,-0.008138484495638861,-0.008138484495638861,0.29081513292082195,0.29081513292082195,0.29081513292082195,0.2826766484251831,0.2826766484251831,0.2826766484251831,-0.45726838474274895,-0.45726838474274895,-0.45726838474274895,-0.739945033167932,-0.739945033167932,-0.739945033167932,0.0,0.0,0.0,22.894796714409
111,2010-06-18,42.276659012005204,-126.09380351811843,203.3828267545079,-195.36554999575824,307.9562767638464,0.009370203506888103,0.009370203506888103,0.009370203506888103,0.2748626137891479,0.2748626137891479,0.2748626137891479,0.284232817296036,0.284232817296036,0.284232817296036,-0.34997553512403556,-0.34997553512403556,-0.34997553512403556,-0.6342083524200716,-0.6342083524200716,-0.6342083524200716,0.0,0.0,0.0,27.480862651022303
112,2010-06-25,42.36893799013854,-126.9979742702568,199.14212218471616,-200.93787528405844,312.5315946598634,-0.0017220370069810599,-0.0017220370069810599,-0.0017220370069810599,0.1938065707208877,0.1938065707208877,0.1938065707208877,0.19208453371390663,0.19208453371390663,0.19208453371390663,-0.36027315994874776,-0.36027315994874776,-0.36027315994874776,-0.5523576936626544,-0.5523576936626544,-0.5523576936626544,0.0,0.0,0.0,27.104546816758784
113,2010-07-02,42.46121696827188,-147.14752473562947,226.99482616829593,-204.6803174360553,315.9776054511053,-0.009797394674147331,-0.009797394674147331,-0.009797394674147331,0.214631075378145,0.214631075378145,0.214631075378145,0.20483368070399766,0.20483368070399766,0.20483368070399766,-0.30968951901811226,-0.30968951901811226,-0.30968951901811226,-0.5145231997221099,-0.5145231997221099,-0.5145231997221099,0.0,0.0,0.0,29.311423108444053
114,2010-07-09,42.55349594640523,-168.0813685727872,254.40071666398214,-208.113443967514,318.84701602117445,-0.0035914228283636393,-0.0035914228283636393,-0.0035914228283636393,0.275379992783279,0.275379992783279,0.275379992783279,0.27178856995491535,0.27178856995491535,0.27178856995491535,-0.19004820585302915,-0.19004820585302915,-0.19004820585302915,-0.4618367758079445,-0.4618367758079445,-0.4618367758079445,0.0,0.0,0.0,34.46628038901677
115,2010-07-16,42.645774924538564,-196.7150146316521,315.50743774205233,-211.72601529375078,323.7014579723435,0.0031437580399152065,0.0031437580399152065,0.0031437580399152065,0.3009902531890898,0.3009902531890898,0.3009902531890898,0.30413401122900496,0.30413401122900496,0.30413401122900496,-0.01590608659726958,-0.01590608659726958,-0.01590608659726958,-0.32004009782627457,-0.32004009782627457,-0.32004009782627457,0.0,0.0,0.0,41.96744753558119
116,2010-07-23,42.7380539026719,-228.95143590569978,355.4787776001062,-215.41356035109433,327.8543018968475,-0.011165658352222588,-0.011165658352222588,-0.011165658352222588,0.20139479598830648,0.20139479598830648,0.20139479598830648,0.1902291376360839,0.1902291376360839,0.1902291376360839,0.09913334183783529,0.09913334183783529,0.09913334183783529,-0.0910957957982486,-0.0910957957982486,-0.0910957957982486,0.0,0.0,0.0,46.9748200096893
117,2010-07-30,42.83033288080525,-277.3180190338832,429.67874845956874,-218.25397931095682,331.9690429434552,-0.002543983228983557,-0.002543983228983557,-0.002543983228983557,0.1852267023386162,0.1852267023386162,0.1852267023386162,0.18268271910963266,0.18268271910963266,0.18268271910963266,0.31654032680879235,0.31654032680879235,0.31654032680879235,0.13385760769915975,0.13385760769915975,0.13385760769915975,0.0,0.0,0.0,56.38786044822471
118,2010-08-06,42.92261185893859,-329.92829436569025,507.7659314919453,-220.4210759216551,337.0674007969364,-0.0011861030778845289,-0.0011861030778845289,-0.0011861030778845289,0.25416745387287704,0.25416745387287704,0.25416745387287704,0.2529813507949925,0.2529813507949925,0.2529813507949925,0.510478952712963,0.510478952712963,0.510478952712963,0.2574976019179705,0.2574976019179705,0.2574976019179705,0.0,0.0,0.0,64.83370180839457
119,2010-08-13,43.014890837071924,-353.1053882605346,535.4338003588348,-223.05702665682435,340.8755948987115,-0.010848939485533154,-0.010848939485533154,-0.010848939485533154,0.3159942441397082,0.3159942441397082,0.3159942441397082,0.30514530465417505,0.30514530465417505,0.30514530465417505,0.5684850690120615,0.5684850690120615,0.5684850690120615,0.2633397643578865,0.2633397643578865,0.2633397643578865,0.0,0.0,0.0,67.46821402313105
120,2010-08-20,43.107169815205275,-332.4803372917241,517.3401774100857,-225.63800978573292,344.18712146656543,-0.010875158905277831,-0.010875158905277831,-0.010875158905277831,0.27848426677826765,0.27848426677826765,0.27848426677826765,0.2676091078729898,0.2676091078729898,0.2676091078729898,0.4842956836387957,0.4842956836387957,0.4842956836387957,0.2166865757658059,0.2166865757658059,0.2166865757658059,0.0,0.0,0.0,63.983786090593775
121,2010-08-27,43.19944879333861,-352.94323801947144,516.815412460345,-229.8718288176694,348.31374099150327,0.006702597416429974,0.006702597416429974,0.006702597416429974,0.2964631869526944,0.2964631869526944,0.2964631869526944,0.3031657843691244,0.3031657843691244,0.3031657843691244,0.4977160882059293,0.4977160882059293,0.4977160882059293,0.1945503038368049,0.1945503038368049,0.1945503038368049,0.0,0.0,0.0,64.70050945941145
122,2010-09-03,43.29172777147195,-375.92267214357474,568.2136858716074,-233.6820100306809,353.38682405139286,-0.00019877074914283535,-0.00019877074914283535,-0.00019877074914283535,0.3515640502957792,0.3515640502957792,0.3515640502957792,0.3513652795466364,0.3513652795466364,0.3513652795466364,0.5859264033262643,0.5859264033262643,0.5859264033262643,0.23456112377962796,0.23456112377962796,0.23456112377962796,0.0,0.0,0.0,68.65749411839026
123,2010-09-10,43.3840067496053,-414.70757411898137,619.4425238008469,-238.4425859603766,357.9890713491889,0.010236470661463862,0.010236470661463862,0.010236470661463862,0.34565730672157186,0.34565730672157186,0.34565730672157186,0.35589377738303574,0.35589377738303574,0.35589377738303574,0.7048159905964441,0.7048159905964441,0.7048159905964441,0.3489222132134084,0.3489222132134084,0.3489222132134084,0.0,0.0,0.0,73.96174844287117
124,2010-09-17,43.476285727738635,-432.6180093638901,651.9081211034281,-241.50152093404512,362.92134443191577,-0.0034283990913434445,-0.0034283990913434445,-0.0034283990913434445,0.2664983199852547,0.2664983199852547,0.2664983199852547,0.26306992089391124,0.26306992089391124,0.26306992089391124,0.8165944079400299,0.8165944079400299,0.8165944079400299,0.5535244870461187,0.5535244870461187,0.5535244870461187,0.0,0.0,0.0,78.97877753101294
125,2010-09-24,43.56856470587197,-519.0501789671453,786.0216117231483,-244.39570642097695,370.52543040137857,-0.0005785054816155685,-0.0005785054816155685,-0.0005785054816155685,0.2852101937321993,0.2852101937321993,0.2852101937321993,0.2846316882505837,0.2846316882505837,0.2846316882505837,1.1310636103284157,1.1310636103284157,1.1310636103284157,0.8464319220778321,0.8464319220778321,0.8464319220778321,0.0,0.0,0.0,92.84738279892271
126,2010-10-01,43.66084368400532,-597.0017627544905,914.810523095499,-247.92834793185708,374.4825096683323,-0.0011927890299194184,-0.0011927890299194184,-0.0011927890299194184,0.23920657782587043,0.23920657782587043,0.23920657782587043,0.238013788795951,0.238013788795951,0.238013788795951,1.394227517196694,1.394227517196694,1.394227517196694,1.156213728400743,1.156213728400743,1.156213728400743,0.0,0.0,0.0,104.53399337226902
